.HEADER
..NAMES
Time,V U1.Y15
.DATA
2.64794e-008,0.4487
2.65160e-008,0.5816
2.65527e-008,0.7437
2.65894e-008,0.8966
2.66261e-008,0.9937
2.66627e-008,1.0473
2.66994e-008,1.0798
2.67361e-008,1.1079
2.67727e-008,1.1362
2.68094e-008,1.1620
2.68461e-008,1.1815
2.68828e-008,1.1931
2.69194e-008,1.1980
2.69561e-008,1.1986
2.69928e-008,1.1981
2.70295e-008,1.1987
2.70662e-008,1.2006
2.71028e-008,1.2027
2.71395e-008,1.2029
2.71762e-008,1.2005
2.72129e-008,1.1961
2.72495e-008,1.1921
2.72862e-008,1.1861
2.73229e-008,1.1763
2.73595e-008,1.1610
2.73962e-008,1.1332
2.74329e-008,1.0839
2.74696e-008,0.9957
2.75062e-008,0.8656
2.75429e-008,0.7256
2.75796e-008,0.5972
2.76163e-008,0.4865
2.76530e-008,0.3945
2.76896e-008,0.3235
2.77263e-008,0.2749
2.77630e-008,0.2466
2.77997e-008,0.2354
2.78363e-008,0.2343
2.78730e-008,0.2369
2.79097e-008,0.2379
2.79463e-008,0.2342
2.79830e-008,0.2261
2.80197e-008,0.2163
2.80564e-008,0.2086
2.80930e-008,0.2062
2.81297e-008,0.2097
2.81664e-008,0.2164
2.82031e-008,0.2232
2.82398e-008,0.2287
2.82764e-008,0.2397
2.83131e-008,0.2707
2.83498e-008,0.3407
2.83865e-008,0.4654
2.84231e-008,0.6300
2.84598e-008,0.8003
2.84965e-008,0.9220
2.85331e-008,0.9962
2.85698e-008,1.0449
2.86065e-008,1.0858
2.86432e-008,1.1234
2.86798e-008,1.1534
2.87165e-008,1.1723
2.87532e-008,1.1803
2.87899e-008,1.1814
2.88266e-008,1.1803
2.88632e-008,1.1812
2.88999e-008,1.1856
2.89366e-008,1.1929
2.89733e-008,1.2000
2.90099e-008,1.2032
2.90466e-008,1.2011
2.90833e-008,1.1947
2.91199e-008,1.1886
2.91566e-008,1.1828
2.91933e-008,1.1761
2.92300e-008,1.1664
2.92666e-008,1.1449
2.93033e-008,1.1017
2.93400e-008,1.0197
2.93767e-008,0.8912
2.94133e-008,0.7462
2.94500e-008,0.6132
2.94867e-008,0.5000
2.95234e-008,0.4060
2.95601e-008,0.3321
2.95967e-008,0.2792
2.96334e-008,0.2472
2.96701e-008,0.2335
2.97068e-008,0.2319
2.97434e-008,0.2350
2.97801e-008,0.2364
2.98168e-008,0.2325
2.98534e-008,0.2232
2.98901e-008,0.2117
2.99268e-008,0.2025
2.99635e-008,0.1994
3.00002e-008,0.2036
3.00368e-008,0.2121
3.00735e-008,0.2207
3.01102e-008,0.2267
3.01469e-008,0.2347
3.01835e-008,0.2589
3.02202e-008,0.3177
3.02569e-008,0.4306
3.02935e-008,0.5894
3.03302e-008,0.7640
3.03669e-008,0.8978
3.04036e-008,0.9812
3.04403e-008,1.0342
3.04769e-008,1.0767
3.05136e-008,1.1166
3.05503e-008,1.1499
3.05869e-008,1.1723
3.06236e-008,1.1831
3.06603e-008,1.1856
3.06970e-008,1.1848
3.07336e-008,1.1855
3.07703e-008,1.1896
3.08070e-008,1.1967
3.08437e-008,1.2036
3.08804e-008,1.2069
3.09170e-008,1.2048
3.09537e-008,1.1985
3.09904e-008,1.1909
3.10270e-008,1.1841
3.10637e-008,1.1767
3.11004e-008,1.1643
3.11371e-008,1.1434
3.11738e-008,1.1156
3.12104e-008,1.0887
3.12471e-008,1.0711
3.12838e-008,1.0647
3.13205e-008,1.0646
3.13571e-008,1.0625
3.13938e-008,1.0526
3.14305e-008,1.0354
3.14671e-008,1.0173
3.15038e-008,1.0055
3.15405e-008,1.0035
3.15772e-008,1.0101
3.16139e-008,1.0201
3.16505e-008,1.0279
3.16872e-008,1.0296
3.17239e-008,1.0246
3.17605e-008,1.0157
3.17972e-008,1.0068
3.18339e-008,1.0013
3.18706e-008,1.0005
3.19072e-008,1.0035
3.19439e-008,1.0078
3.19806e-008,1.0112
3.20173e-008,1.0131
3.20540e-008,1.0146
3.20906e-008,1.0178
3.21273e-008,1.0242
3.21640e-008,1.0337
3.22006e-008,1.0451
3.22373e-008,1.0567
3.22740e-008,1.0675
3.23107e-008,1.0775
3.23474e-008,1.0866
3.23840e-008,1.0939
3.24207e-008,1.0978
3.24574e-008,1.0973
3.24941e-008,1.0932
3.25307e-008,1.0879
3.25674e-008,1.0845
3.26041e-008,1.0849
3.26407e-008,1.0888
3.26774e-008,1.0944
3.27141e-008,1.0994
3.27508e-008,1.1019
3.27875e-008,1.1014
3.28241e-008,1.0985
3.28608e-008,1.0948
3.28975e-008,1.0921
3.29341e-008,1.0919
3.29708e-008,1.0941
3.30075e-008,1.0978
3.30442e-008,1.1011
3.30808e-008,1.1027
3.31175e-008,1.1024
3.31542e-008,1.1010
3.31909e-008,1.0998
3.32276e-008,1.0993
3.32642e-008,1.0995
3.33009e-008,1.0997
3.33376e-008,1.0995
3.33742e-008,1.0993
3.34109e-008,1.0994
3.34476e-008,1.1001
3.34843e-008,1.1009
3.35210e-008,1.1013
3.35576e-008,1.1011
3.35943e-008,1.1003
3.36310e-008,1.0994
3.36677e-008,1.0989
3.37043e-008,1.0989
3.37410e-008,1.0993
3.37777e-008,1.1001
3.38143e-008,1.1006
3.38510e-008,1.1006
3.38877e-008,1.0999
3.39244e-008,1.0985
3.39611e-008,1.0968
3.39977e-008,1.0954
3.40344e-008,1.0946
3.40711e-008,1.0945
3.41077e-008,1.0947
3.41444e-008,1.0949
3.41811e-008,1.0949
3.42178e-008,1.0948
3.42545e-008,1.0950
3.42911e-008,1.0957
3.43278e-008,1.0965
3.43645e-008,1.0971
3.44012e-008,1.0970
3.44378e-008,1.0965
3.44745e-008,1.0958
3.45112e-008,1.0952
3.45478e-008,1.0950
3.45845e-008,1.0951
3.46212e-008,1.0955
3.46579e-008,1.0959
3.46946e-008,1.0963
3.47312e-008,1.0964
3.47679e-008,1.0970
3.48046e-008,1.0979
3.48412e-008,1.1015
3.48779e-008,1.1049
3.49146e-008,1.0979
3.49513e-008,1.0643
3.49879e-008,0.9822
3.50246e-008,0.8589
3.50613e-008,0.7254
3.50980e-008,0.6036
3.51347e-008,0.5066
3.51713e-008,0.4370
3.52080e-008,0.3908
3.52447e-008,0.3592
3.52813e-008,0.3379
3.53180e-008,0.3226
3.53547e-008,0.3122
3.53914e-008,0.3049
3.54281e-008,0.2996
3.54647e-008,0.2954
3.55014e-008,0.2920
3.55381e-008,0.2898
3.55748e-008,0.2896
3.56114e-008,0.2918
3.56481e-008,0.2961
3.56848e-008,0.3014
3.57214e-008,0.3063
3.57581e-008,0.3120
3.57948e-008,0.3292
3.58315e-008,0.3730
3.58682e-008,0.4653
3.59048e-008,0.6076
3.59415e-008,0.7737
3.59782e-008,0.9168
3.60148e-008,1.0024
3.60515e-008,1.0478
3.60882e-008,1.0769
3.61249e-008,1.1049
3.61615e-008,1.1348
3.61982e-008,1.1623
3.62349e-008,1.1829
3.62716e-008,1.1954
3.63083e-008,1.2005
3.63449e-008,1.2011
3.63816e-008,1.2005
3.64183e-008,1.2006
3.64549e-008,1.2016
3.64916e-008,1.2024
3.65283e-008,1.2017
3.65650e-008,1.1989
3.66017e-008,1.1947
3.66383e-008,1.1905
3.66750e-008,1.1840
3.67117e-008,1.1738
3.67484e-008,1.1572
3.67850e-008,1.1258
3.68217e-008,1.0695
3.68584e-008,0.9695
3.68950e-008,0.8332
3.69317e-008,0.6955
3.69684e-008,0.5730
3.70051e-008,0.4693
3.70418e-008,0.3832
3.70784e-008,0.3164
3.71151e-008,0.2699
3.71518e-008,0.2436
3.71884e-008,0.2334
3.72251e-008,0.2335
3.72618e-008,0.2370
3.72985e-008,0.2386
3.73351e-008,0.2354
3.73718e-008,0.2275
3.74085e-008,0.2178
3.74452e-008,0.2102
3.74819e-008,0.2077
3.75185e-008,0.2109
3.75552e-008,0.2172
3.75919e-008,0.2240
3.76285e-008,0.2311
3.76652e-008,0.2422
3.77019e-008,0.2622
3.77386e-008,0.2924
3.77753e-008,0.3272
3.78119e-008,0.3572
3.78486e-008,0.3756
3.78853e-008,0.3817
3.79220e-008,0.3810
3.79586e-008,0.3818
3.79953e-008,0.3878
3.80320e-008,0.3972
3.80686e-008,0.4053
3.81053e-008,0.4080
3.81420e-008,0.4046
3.81787e-008,0.3976
3.82154e-008,0.3909
3.82520e-008,0.3880
3.82887e-008,0.3904
3.83254e-008,0.3972
3.83620e-008,0.4053
3.83987e-008,0.4116
3.84354e-008,0.4141
3.84721e-008,0.4129
3.85088e-008,0.4101
3.85454e-008,0.4080
3.85821e-008,0.4075
3.86188e-008,0.4076
3.86555e-008,0.4062
3.86921e-008,0.4016
3.87288e-008,0.3934
3.87655e-008,0.3828
3.88021e-008,0.3710
3.88388e-008,0.3591
3.88755e-008,0.3472
3.89122e-008,0.3360
3.89489e-008,0.3265
3.89855e-008,0.3204
3.90222e-008,0.3191
3.90589e-008,0.3223
