.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
3.11686e-008,1.1978
3.12072e-008,1.2000
3.12458e-008,1.2293
3.12843e-008,1.2392
3.13229e-008,1.2273
3.13615e-008,1.1798
3.14000e-008,1.0671
3.14386e-008,0.8925
3.14772e-008,0.7016
3.15158e-008,0.5309
3.15544e-008,0.4011
3.15929e-008,0.3222
3.16315e-008,0.2925
3.16701e-008,0.2919
3.17087e-008,0.2881
3.17472e-008,0.2958
3.17858e-008,0.3273
3.18244e-008,0.3984
3.18629e-008,0.5199
3.19015e-008,0.6893
3.19401e-008,0.8675
3.19787e-008,1.0086
3.20173e-008,1.1081
3.20558e-008,1.1679
3.20944e-008,1.1945
3.21330e-008,1.1999
3.21715e-008,1.2205
3.22101e-008,1.2386
3.22487e-008,1.2338
3.22873e-008,1.2007
3.23259e-008,1.1105
3.23644e-008,0.9521
3.24030e-008,0.7609
3.24416e-008,0.5812
3.24801e-008,0.4371
3.25187e-008,0.3413
3.25573e-008,0.2975
3.25959e-008,0.2907
3.26344e-008,0.2910
3.26730e-008,0.2908
3.27116e-008,0.3140
3.27502e-008,0.3704
3.27888e-008,0.4761
3.28273e-008,0.6312
3.28659e-008,0.8148
3.29045e-008,0.9685
3.29430e-008,1.0812
3.29816e-008,1.1531
3.30202e-008,1.1891
3.30588e-008,1.1997
3.30974e-008,1.2057
3.31359e-008,1.2361
3.31745e-008,1.2377
3.32131e-008,1.2157
3.32516e-008,1.1468
3.32902e-008,1.0083
3.33288e-008,0.8213
3.33674e-008,0.6351
3.34060e-008,0.4778
3.34445e-008,0.3658
3.34831e-008,0.3062
3.35217e-008,0.2902
3.35603e-008,0.2945
3.35988e-008,0.2878
3.36374e-008,0.3040
3.36760e-008,0.3475
3.37145e-008,0.4371
3.37531e-008,0.5771
3.37917e-008,0.7582
3.38303e-008,0.9242
3.38689e-008,1.0501
3.39074e-008,1.1345
3.39460e-008,1.1809
3.39846e-008,1.1981
3.40231e-008,1.1998
3.40617e-008,1.2292
3.41003e-008,1.2388
3.41389e-008,1.2260
3.41775e-008,1.1758
3.42160e-008,1.0592
3.42546e-008,0.8829
3.42932e-008,0.6923
3.43318e-008,0.5230
3.43703e-008,0.3955
3.44089e-008,0.3195
3.44475e-008,0.2922
3.44860e-008,0.2924
3.45246e-008,0.2871
3.45632e-008,0.2967
3.46018e-008,0.3298
3.46404e-008,0.4034
3.46789e-008,0.5275
3.47175e-008,0.6989
3.47561e-008,0.8757
3.47946e-008,1.0147
3.48332e-008,1.1120
3.48718e-008,1.1698
3.49104e-008,1.1951
3.49490e-008,1.2000
3.49875e-008,1.2204
3.50261e-008,1.2384
3.50647e-008,1.2329
3.51032e-008,1.1977
3.51418e-008,1.1037
3.51804e-008,0.9426
3.52190e-008,0.7514
3.52575e-008,0.5728
3.52961e-008,0.4308
3.53347e-008,0.3376
3.53733e-008,0.2964
3.54119e-008,0.2910
3.54504e-008,0.2890
