.HEADER
..NAMES
Time,V U1.Y14
.DATA
3.31909e-008,1.0676
3.32276e-008,1.0671
3.32642e-008,1.0584
3.33009e-008,1.0411
3.33376e-008,1.0209
3.33742e-008,1.0055
3.34109e-008,1.0002
3.34476e-008,1.0054
3.34843e-008,1.0167
3.35210e-008,1.0277
3.35576e-008,1.0335
3.35943e-008,1.0320
3.36310e-008,1.0243
3.36677e-008,1.0142
3.37043e-008,1.0056
3.37410e-008,1.0013
3.37777e-008,1.0016
3.38143e-008,1.0052
3.38510e-008,1.0096
3.38877e-008,1.0137
3.39244e-008,1.0173
3.39611e-008,1.0215
3.39977e-008,1.0270
3.40344e-008,1.0338
3.40711e-008,1.0415
3.41077e-008,1.0499
3.41444e-008,1.0593
3.41811e-008,1.0699
3.42178e-008,1.0809
3.42545e-008,1.0908
3.42911e-008,1.0972
3.43278e-008,1.0984
3.43645e-008,1.0944
3.44012e-008,1.0876
3.44378e-008,1.0814
3.44745e-008,1.0785
3.45112e-008,1.0800
3.45478e-008,1.0849
3.45845e-008,1.0912
3.46212e-008,1.0966
3.46579e-008,1.0991
3.46946e-008,1.0983
3.47312e-008,1.0951
3.47679e-008,1.0924
3.48046e-008,1.0917
3.48412e-008,1.0958
3.48779e-008,1.1016
3.49146e-008,1.0976
3.49513e-008,1.0675
3.49879e-008,0.9899
3.50246e-008,0.8718
3.50613e-008,0.7419
3.50980e-008,0.6202
3.51347e-008,0.5203
3.51713e-008,0.4468
3.52080e-008,0.3974
3.52447e-008,0.3644
3.52813e-008,0.3434
3.53180e-008,0.3291
3.53547e-008,0.3196
3.53914e-008,0.3122
3.54281e-008,0.3056
3.54647e-008,0.2994
3.55014e-008,0.2939
3.55381e-008,0.2903
3.55748e-008,0.2899
3.56114e-008,0.2933
3.56481e-008,0.2994
3.56848e-008,0.3062
3.57214e-008,0.3114
3.57581e-008,0.3159
3.57948e-008,0.3305
3.58315e-008,0.3706
3.58682e-008,0.4585
3.59048e-008,0.5962
3.59415e-008,0.7595
3.59782e-008,0.9029
3.60148e-008,0.9917
3.60515e-008,1.0409
3.60882e-008,1.0721
3.61249e-008,1.1004
3.61615e-008,1.1302
3.61982e-008,1.1581
3.62349e-008,1.1802
3.62716e-008,1.1946
3.63083e-008,1.2017
3.63449e-008,1.2035
3.63816e-008,1.2031
3.64183e-008,1.2026
3.64549e-008,1.2026
3.64916e-008,1.2025
3.65283e-008,1.2012
3.65650e-008,1.1986
3.66017e-008,1.1953
3.66383e-008,1.1916
3.66750e-008,1.1859
3.67117e-008,1.1741
3.67484e-008,1.1534
