.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
3.03585e-008,0.7102
3.03971e-008,0.5391
3.04357e-008,0.2959
3.04743e-008,0.0581
3.05128e-008,-0.1642
3.05514e-008,-0.3554
3.05900e-008,-0.4993
3.06285e-008,-0.6023
3.06671e-008,-0.6833
3.07057e-008,-0.7666
3.07443e-008,-0.8019
3.07829e-008,-0.7949
3.08214e-008,-0.7290
3.08600e-008,-0.5732
3.08986e-008,-0.3343
3.09372e-008,-0.0936
3.09757e-008,0.1338
3.10143e-008,0.3325
3.10529e-008,0.4841
3.10914e-008,0.5914
3.11300e-008,0.6722
3.11686e-008,0.7539
3.12072e-008,0.7985
3.12458e-008,0.7981
3.12843e-008,0.7432
3.13229e-008,0.6049
3.13615e-008,0.3744
3.14000e-008,0.1316
3.14386e-008,-0.0960
3.14772e-008,-0.2998
3.15158e-008,-0.4590
3.15544e-008,-0.5730
3.15929e-008,-0.6584
3.16315e-008,-0.7427
3.16701e-008,-0.7970
3.17087e-008,-0.8021
3.17472e-008,-0.7579
3.17858e-008,-0.6345
3.18244e-008,-0.4131
3.18629e-008,-0.1680
3.19015e-008,0.0636
3.19401e-008,0.2744
3.19787e-008,0.4416
3.20173e-008,0.5612
3.20558e-008,0.6483
3.20944e-008,0.7283
3.21330e-008,0.7917
3.21715e-008,0.8023
3.22101e-008,0.7683
3.22487e-008,0.6603
3.22873e-008,0.4525
3.23259e-008,0.2065
3.23644e-008,-0.0256
3.24030e-008,-0.2395
3.24416e-008,-0.4139
3.24801e-008,-0.5410
3.25187e-008,-0.6332
3.25573e-008,-0.7125
3.25959e-008,-0.7858
3.26344e-008,-0.8030
3.26730e-008,-0.7782
3.27116e-008,-0.6841
3.27502e-008,-0.4909
3.27888e-008,-0.2434
3.28273e-008,-0.0082
3.28659e-008,0.2116
3.29045e-008,0.3940
3.29430e-008,0.5277
3.29816e-008,0.6233
3.30202e-008,0.7018
3.30588e-008,0.7790
3.30974e-008,0.8025
3.31359e-008,0.7863
3.31745e-008,0.7044
3.32131e-008,0.5274
3.32516e-008,0.2835
3.32902e-008,0.0465
3.33288e-008,-0.1749
3.33674e-008,-0.3639
3.34060e-008,-0.5055
3.34445e-008,-0.6067
3.34831e-008,-0.6866
3.35217e-008,-0.7685
3.35603e-008,-0.8020
