.HEADER
..NAMES
Time,V U4.E3
.DATA
3.32131e-008,0.3205
3.32516e-008,0.3205
3.32902e-008,0.3205
3.33288e-008,0.3205
3.33674e-008,0.3205
3.34060e-008,0.3205
3.34445e-008,0.3205
3.34831e-008,0.3205
3.35217e-008,0.3205
3.35603e-008,0.3205
3.35988e-008,0.3205
3.36374e-008,0.3205
3.36760e-008,0.3205
3.37145e-008,0.3205
3.37531e-008,0.3205
3.37917e-008,0.3205
3.38303e-008,0.3205
3.38689e-008,0.3205
3.39074e-008,0.3205
3.39460e-008,0.3205
3.39846e-008,0.3205
3.40231e-008,0.3205
3.40617e-008,0.3205
3.41003e-008,0.3205
3.41389e-008,0.3207
3.41775e-008,0.3231
3.42160e-008,0.3326
3.42546e-008,0.3587
3.42932e-008,0.4136
3.43318e-008,0.5019
3.43703e-008,0.6147
3.44089e-008,0.7289
3.44475e-008,0.8272
3.44860e-008,0.9082
3.45246e-008,0.9755
3.45632e-008,1.0288
3.46018e-008,1.0685
3.46404e-008,1.0982
3.46789e-008,1.1206
3.47175e-008,1.1374
3.47561e-008,1.1494
3.47946e-008,1.1571
3.48332e-008,1.1608
3.48718e-008,1.1618
3.49104e-008,1.1625
3.49490e-008,1.1644
3.49875e-008,1.1669
3.50261e-008,1.1690
3.50647e-008,1.1705
3.51032e-008,1.1720
3.51418e-008,1.1732
3.51804e-008,1.1740
3.52190e-008,1.1746
3.52575e-008,1.1751
3.52961e-008,1.1756
3.53347e-008,1.1762
3.53733e-008,1.1769
3.54119e-008,1.1775
3.54504e-008,1.1777
3.54890e-008,1.1776
3.55276e-008,1.1776
3.55661e-008,1.1777
3.56047e-008,1.1777
3.56433e-008,1.1777
3.56819e-008,1.1777
3.57205e-008,1.1777
3.57590e-008,1.1777
3.57976e-008,1.1777
3.58362e-008,1.1777
3.58747e-008,1.1777
3.59133e-008,1.1776
3.59519e-008,1.1777
3.59905e-008,1.1777
3.60290e-008,1.1777
3.60676e-008,1.1777
3.61062e-008,1.1777
3.61448e-008,1.1777
3.61834e-008,1.1777
3.62219e-008,1.1777
3.62605e-008,1.1777
3.62991e-008,1.1777
3.63376e-008,1.1777
3.63762e-008,1.1777
3.64148e-008,1.1777
3.64534e-008,1.1777
3.64920e-008,1.1783
3.65305e-008,1.1805
3.65691e-008,1.1824
3.66077e-008,1.1749
3.66462e-008,1.1426
3.66848e-008,1.0725
3.67234e-008,0.9706
3.67620e-008,0.8562
3.68006e-008,0.7417
3.68391e-008,0.6335
3.68777e-008,0.5408
3.69163e-008,0.4696
3.69549e-008,0.4176
3.69934e-008,0.3785
3.70320e-008,0.3579
3.70706e-008,0.3682
3.71091e-008,0.4164
3.71477e-008,0.5078
3.71863e-008,0.6309
3.72249e-008,0.7548
3.72635e-008,0.8563
3.73020e-008,0.9360
3.73406e-008,0.9996
3.73792e-008,1.0480
3.74177e-008,1.0826
3.74563e-008,1.1080
3.74949e-008,1.1277
3.75335e-008,1.1430
3.75721e-008,1.1537
3.76106e-008,1.1600
3.76492e-008,1.1625
3.76878e-008,1.1621
3.77263e-008,1.1616
3.77649e-008,1.1634
3.78035e-008,1.1663
3.78421e-008,1.1686
3.78806e-008,1.1707
3.79192e-008,1.1747
3.79578e-008,1.1794
3.79964e-008,1.1787
3.80350e-008,1.1605
3.80735e-008,1.1093
3.81121e-008,1.0208
3.81507e-008,0.9108
3.81892e-008,0.7959
3.82278e-008,0.6839
3.82664e-008,0.5826
3.83050e-008,0.5006
3.83436e-008,0.4405
3.83821e-008,0.3952
3.84207e-008,0.3650
3.84593e-008,0.3587
3.84978e-008,0.3883
3.85364e-008,0.4593
3.85750e-008,0.5701
3.86136e-008,0.6979
3.86521e-008,0.8113
3.86907e-008,0.9002
3.87293e-008,0.9712
3.87679e-008,1.0269
3.88065e-008,1.0679
3.88450e-008,1.1059
3.88836e-008,1.1436
3.89222e-008,1.1699
3.89607e-008,1.1693
3.89993e-008,1.1316
3.90379e-008,1.0456
3.90765e-008,0.9267
3.91151e-008,0.8050
3.91536e-008,0.6929
3.91922e-008,0.5932
3.92308e-008,0.5105
3.92693e-008,0.4485
3.93079e-008,0.4055
3.93465e-008,0.3752
3.93851e-008,0.3522
3.94237e-008,0.3357
3.94622e-008,0.3253
3.95008e-008,0.3197
3.95394e-008,0.3192
3.95780e-008,0.3221
3.96165e-008,0.3245
3.96551e-008,0.3256
3.96937e-008,0.3263
3.97322e-008,0.3266
3.97708e-008,0.3263
3.98094e-008,0.3275
3.98480e-008,0.3371
3.98866e-008,0.3657
3.99251e-008,0.4241
3.99637e-008,0.5152
4.00023e-008,0.6285
4.00408e-008,0.7405
4.00794e-008,0.8358
4.01180e-008,0.9150
4.01566e-008,0.9811
4.01952e-008,1.0331
4.02337e-008,1.0746
4.02723e-008,1.1183
4.03109e-008,1.1551
4.03494e-008,1.1690
4.03880e-008,1.1523
4.04266e-008,1.0905
4.04652e-008,0.9860
4.05037e-008,0.8646
4.05423e-008,0.7484
4.05809e-008,0.6415
4.06195e-008,0.5489
4.06581e-008,0.4761
4.06966e-008,0.4241
4.07352e-008,0.3883
4.07738e-008,0.3621
4.08123e-008,0.3425
4.08509e-008,0.3296
4.08895e-008,0.3219
4.09281e-008,0.3189
4.09667e-008,0.3204
4.10052e-008,0.3233
4.10438e-008,0.3249
4.10824e-008,0.3258
4.11209e-008,0.3266
4.11595e-008,0.3265
