.HEADER
..NAMES
Time,V U5.C8
.DATA
3.14000e-008,1.1757
3.14386e-008,1.1757
3.14772e-008,1.1751
3.15158e-008,1.1759
3.15544e-008,1.1778
3.15929e-008,1.1783
3.16315e-008,1.1770
3.16701e-008,1.1762
3.17087e-008,1.1769
3.17472e-008,1.1776
3.17858e-008,1.1776
3.18244e-008,1.1774
3.18629e-008,1.1777
3.19015e-008,1.1780
3.19401e-008,1.1778
3.19787e-008,1.1774
3.20173e-008,1.1774
3.20558e-008,1.1778
3.20944e-008,1.1780
3.21330e-008,1.1778
3.21715e-008,1.1776
3.22101e-008,1.1798
3.22487e-008,1.1837
3.22873e-008,1.1803
3.23259e-008,1.1519
3.23644e-008,1.0800
3.24030e-008,0.9680
3.24416e-008,0.8445
3.24801e-008,0.7302
3.25187e-008,0.6277
3.25573e-008,0.5384
3.25959e-008,0.4720
3.26344e-008,0.4302
3.26730e-008,0.4013
3.27116e-008,0.3760
3.27502e-008,0.3582
3.27888e-008,0.3499
3.28273e-008,0.3444
3.28659e-008,0.3360
3.29045e-008,0.3263
3.29430e-008,0.3203
3.29816e-008,0.3188
3.30202e-008,0.3196
3.30588e-008,0.3207
3.30974e-008,0.3221
3.31359e-008,0.3244
3.31745e-008,0.3265
3.32131e-008,0.3264
3.32516e-008,0.3244
3.32902e-008,0.3235
3.33288e-008,0.3242
3.33674e-008,0.3242
3.34060e-008,0.3226
3.34445e-008,0.3212
3.34831e-008,0.3218
3.35217e-008,0.3226
3.35603e-008,0.3224
3.35988e-008,0.3227
3.36374e-008,0.3280
3.36760e-008,0.3460
3.37145e-008,0.3897
3.37531e-008,0.4706
3.37917e-008,0.5864
3.38303e-008,0.7129
3.38689e-008,0.8183
3.39074e-008,0.8946
3.39460e-008,0.9558
3.39846e-008,1.0099
3.40231e-008,1.0520
3.40617e-008,1.0887
3.41003e-008,1.1308
3.41389e-008,1.1617
3.41775e-008,1.1594
3.42160e-008,1.1200
3.42546e-008,1.0423
3.42932e-008,0.9318
3.43318e-008,0.8073
3.43703e-008,0.6908
3.44089e-008,0.5911
3.44475e-008,0.5083
3.44860e-008,0.4483
3.45246e-008,0.4128
3.45632e-008,0.3884
3.46018e-008,0.3678
3.46404e-008,0.3540
3.46789e-008,0.3472
3.47175e-008,0.3399
3.47561e-008,0.3300
3.47946e-008,0.3224
3.48332e-008,0.3195
3.48718e-008,0.3182
3.49104e-008,0.3178
3.49490e-008,0.3200
3.49875e-008,0.3230
3.50261e-008,0.3248
3.50647e-008,0.3257
3.51032e-008,0.3257
3.51418e-008,0.3247
3.51804e-008,0.3235
3.52190e-008,0.3232
3.52575e-008,0.3230
3.52961e-008,0.3219
3.53347e-008,0.3211
3.53733e-008,0.3216
3.54119e-008,0.3222
3.54504e-008,0.3219
3.54890e-008,0.3216
3.55276e-008,0.3219
3.55661e-008,0.3220
3.56047e-008,0.3213
3.56433e-008,0.3209
3.56819e-008,0.3211
3.57205e-008,0.3213
3.57590e-008,0.3212
3.57976e-008,0.3212
3.58362e-008,0.3213
3.58747e-008,0.3213
3.59133e-008,0.3213
3.59519e-008,0.3227
3.59905e-008,0.3296
3.60290e-008,0.3516
3.60676e-008,0.4033
3.61062e-008,0.4931
3.61448e-008,0.6139
3.61834e-008,0.7373
3.62219e-008,0.8360
3.62605e-008,0.9080
3.62991e-008,0.9678
3.63376e-008,1.0197
3.63762e-008,1.0584
3.64148e-008,1.0846
3.64534e-008,1.1060
3.64920e-008,1.1243
3.65305e-008,1.1356
3.65691e-008,1.1425
3.66077e-008,1.1515
3.66462e-008,1.1629
3.66848e-008,1.1711
3.67234e-008,1.1730
3.67620e-008,1.1711
3.68006e-008,1.1696
3.68391e-008,1.1702
3.68777e-008,1.1731
3.69163e-008,1.1782
3.69549e-008,1.1814
3.69934e-008,1.1709
3.70320e-008,1.1264
3.70706e-008,1.0344
3.71091e-008,0.9129
3.71477e-008,0.7927
3.71863e-008,0.6854
3.72249e-008,0.5879
3.72635e-008,0.5058
3.73020e-008,0.4499
3.73406e-008,0.4164
3.73792e-008,0.3899
3.74177e-008,0.3669
3.74563e-008,0.3533
3.74949e-008,0.3476
3.75335e-008,0.3412
3.75721e-008,0.3314
3.76106e-008,0.3224
3.76492e-008,0.3187
3.76878e-008,0.3189
3.77263e-008,0.3200
3.77649e-008,0.3209
3.78035e-008,0.3225
3.78421e-008,0.3274
3.78806e-008,0.3404
3.79192e-008,0.3712
3.79578e-008,0.4353
3.79964e-008,0.5383
3.80350e-008,0.6649
3.80735e-008,0.7800
3.81121e-008,0.8655
3.81507e-008,0.9312
3.81892e-008,0.9898
3.82278e-008,1.0377
3.82664e-008,1.0699
3.83050e-008,1.0932
3.83436e-008,1.1142
3.83821e-008,1.1302
3.84207e-008,1.1385
3.84593e-008,1.1452
3.84978e-008,1.1557
3.85364e-008,1.1669
3.85750e-008,1.1728
3.86136e-008,1.1725
3.86521e-008,1.1703
3.86907e-008,1.1699
3.87293e-008,1.1713
3.87679e-008,1.1724
3.88065e-008,1.1727
3.88450e-008,1.1735
3.88836e-008,1.1753
3.89222e-008,1.1761
3.89607e-008,1.1753
3.89993e-008,1.1752
3.90379e-008,1.1771
3.90765e-008,1.1786
3.91151e-008,1.1778
3.91536e-008,1.1765
3.91922e-008,1.1766
3.92308e-008,1.1775
3.92693e-008,1.1778
3.93079e-008,1.1774
3.93465e-008,1.1776
3.93851e-008,1.1780
3.94237e-008,1.1781
3.94622e-008,1.1776
3.95008e-008,1.1774
3.95394e-008,1.1777
3.95780e-008,1.1781
3.96165e-008,1.1780
3.96551e-008,1.1776
3.96937e-008,1.1784
3.97322e-008,1.1820
3.97708e-008,1.1840
3.98094e-008,1.1714
3.98480e-008,1.1242
3.98866e-008,1.0309
3.99251e-008,0.9098
3.99637e-008,0.7892
4.00023e-008,0.6807
4.00408e-008,0.5836
4.00794e-008,0.5040
4.01180e-008,0.4498
4.01566e-008,0.4159
4.01952e-008,0.3889
4.02337e-008,0.3664
4.02723e-008,0.3534
4.03109e-008,0.3475
4.03494e-008,0.3409
4.03880e-008,0.3314
4.04266e-008,0.3229
4.04652e-008,0.3191
4.05037e-008,0.3191
4.05423e-008,0.3202
4.05809e-008,0.3213
4.06195e-008,0.3231
4.06581e-008,0.3255
4.06966e-008,0.3269
4.07352e-008,0.3256
4.07738e-008,0.3238
4.08123e-008,0.3238
4.08509e-008,0.3245
4.08895e-008,0.3236
4.09281e-008,0.3218
4.09667e-008,0.3213
4.10052e-008,0.3223
