.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
2.83140e-008,-0.7684
2.83526e-008,-0.6734
2.83912e-008,-0.4965
2.84298e-008,-0.2702
2.84683e-008,-0.0383
2.85069e-008,0.1780
2.85455e-008,0.3639
2.85841e-008,0.5150
2.86226e-008,0.6311
2.86612e-008,0.7141
2.86998e-008,0.7702
2.87384e-008,0.7961
2.87770e-008,0.7792
2.88155e-008,0.6954
2.88541e-008,0.5296
2.88927e-008,0.3077
2.89313e-008,0.0739
2.89698e-008,-0.1454
2.90084e-008,-0.3347
2.90470e-008,-0.4913
2.90855e-008,-0.6138
2.91241e-008,-0.7009
2.91627e-008,-0.7620
2.92013e-008,-0.7933
2.92398e-008,-0.7831
2.92784e-008,-0.7125
2.93170e-008,-0.5603
2.93556e-008,-0.3441
2.93941e-008,-0.1108
2.94327e-008,0.1124
2.94713e-008,0.3090
2.95099e-008,0.4709
2.95485e-008,0.5984
2.95870e-008,0.6897
2.96256e-008,0.7537
2.96642e-008,0.7905
2.97028e-008,0.7897
2.97413e-008,0.7302
2.97799e-008,0.5901
2.98185e-008,0.3806
2.98570e-008,0.1469
2.98956e-008,-0.0784
2.99342e-008,-0.2782
2.99728e-008,-0.4452
3.00113e-008,-0.5794
3.00499e-008,-0.6766
3.00885e-008,-0.7460
3.01271e-008,-0.7873
3.01657e-008,-0.7919
3.02042e-008,-0.7431
3.02428e-008,-0.6173
3.02814e-008,-0.4164
3.03199e-008,-0.1845
3.03585e-008,0.0440
3.03971e-008,0.2504
3.04357e-008,0.4233
3.04743e-008,0.5619
3.05128e-008,0.6643
3.05514e-008,0.7364
3.05900e-008,0.7825
3.06285e-008,0.7953
3.06671e-008,0.7571
3.07057e-008,0.6435
3.07443e-008,0.4517
3.07829e-008,0.2210
3.08214e-008,-0.0092
3.08600e-008,-0.2186
3.08986e-008,-0.3959
3.09372e-008,-0.5408
3.09757e-008,-0.6494
3.10143e-008,-0.7271
3.10529e-008,-0.7779
3.10914e-008,-0.7955
3.11300e-008,-0.7659
3.11686e-008,-0.6664
3.12072e-008,-0.4858
3.12458e-008,-0.2586
3.12843e-008,-0.0267
3.13229e-008,0.1885
3.13615e-008,0.3725
3.14000e-008,0.5217
3.14386e-008,0.6359
3.14772e-008,0.7166
3.15158e-008,0.7713
3.15544e-008,0.7959
3.15929e-008,0.7763
3.16315e-008,0.6887
3.16701e-008,0.5191
3.17087e-008,0.2954
3.17472e-008,0.0621
3.17858e-008,-0.1556
3.18244e-008,-0.3435
3.18629e-008,-0.4985
3.19015e-008,-0.6192
3.19401e-008,-0.7056
3.19787e-008,-0.7654
3.20173e-008,-0.7945
3.20558e-008,-0.7816
3.20944e-008,-0.7070
3.21330e-008,-0.5505
3.21715e-008,-0.3325
3.22101e-008,-0.0992
3.22487e-008,0.1235
3.22873e-008,0.3182
3.23259e-008,0.4782
3.23644e-008,0.6039
3.24030e-008,0.6941
3.24416e-008,0.7573
3.24801e-008,0.7923
3.25187e-008,0.7887
3.25573e-008,0.7253
3.25959e-008,0.5809
3.26344e-008,0.3691
3.26730e-008,0.1351
3.27116e-008,-0.0896
3.27502e-008,-0.2878
3.27888e-008,-0.4529
3.28273e-008,-0.5852
3.28659e-008,-0.6802
3.29045e-008,-0.7477
3.29430e-008,-0.7878
3.29816e-008,-0.7904
3.30202e-008,-0.7384
3.30588e-008,-0.6085
3.30974e-008,-0.4047
3.31359e-008,-0.1723
3.31745e-008,0.0551
3.32131e-008,0.2600
3.32516e-008,0.4312
3.32902e-008,0.5681
3.33288e-008,0.6691
3.33674e-008,0.7406
3.34060e-008,0.7849
3.34445e-008,0.7953
3.34831e-008,0.7537
3.35217e-008,0.6355
3.35603e-008,0.4406
3.35988e-008,0.2092
3.36374e-008,-0.0208
3.36760e-008,-0.2287
3.37145e-008,-0.4040
3.37531e-008,-0.5473
3.37917e-008,-0.6537
3.38303e-008,-0.7293
3.38689e-008,-0.7788
3.39074e-008,-0.7947
3.39460e-008,-0.7623
3.39846e-008,-0.6589
3.40231e-008,-0.4747
3.40617e-008,-0.2462
3.41003e-008,-0.0151
3.41389e-008,0.1986
3.41775e-008,0.3810
3.42160e-008,0.5285
3.42546e-008,0.6409
3.42932e-008,0.7211
3.43318e-008,0.7743
3.43703e-008,0.7967
3.44089e-008,0.7741
3.44475e-008,0.6821
3.44860e-008,0.5086
3.45246e-008,0.2837
3.45632e-008,0.0504
3.46018e-008,-0.1663
3.46404e-008,-0.3522
