.HEADER
..NAMES
Time,V U2.E7
.DATA
3.63376e-008,0.3963
3.63762e-008,0.3739
3.64148e-008,0.3619
3.64534e-008,0.3518
3.64920e-008,0.3438
3.65305e-008,0.3367
3.65691e-008,0.3281
3.66077e-008,0.3207
3.66462e-008,0.3170
3.66848e-008,0.3156
3.67234e-008,0.3160
3.67620e-008,0.3187
3.68006e-008,0.3229
3.68391e-008,0.3312
3.68777e-008,0.3517
3.69163e-008,0.3979
3.69549e-008,0.4769
3.69934e-008,0.5836
3.70320e-008,0.7002
3.70706e-008,0.7995
3.71091e-008,0.8856
3.71477e-008,0.9585
3.71863e-008,1.0155
3.72249e-008,1.0559
3.72635e-008,1.0922
3.73020e-008,1.1351
3.73406e-008,1.1493
3.73792e-008,1.1492
3.74177e-008,1.1216
3.74563e-008,1.0518
3.74949e-008,0.9504
3.75335e-008,0.8379
3.75721e-008,0.7184
3.76106e-008,0.6080
3.76492e-008,0.5193
3.76878e-008,0.4560
3.77263e-008,0.4098
3.77649e-008,0.3733
3.78035e-008,0.3687
3.78421e-008,0.3875
3.78806e-008,0.4349
3.79192e-008,0.5186
3.79578e-008,0.6287
3.79964e-008,0.7339
3.80350e-008,0.8290
3.80735e-008,0.9143
3.81121e-008,0.9840
3.81507e-008,1.0361
3.81892e-008,1.0765
3.82278e-008,1.1230
3.82664e-008,1.1468
3.83050e-008,1.1524
3.83436e-008,1.1377
3.83821e-008,1.0812
3.84207e-008,0.9866
3.84593e-008,0.8781
3.84978e-008,0.7606
3.85364e-008,0.6452
3.85750e-008,0.5481
3.86136e-008,0.4762
3.86521e-008,0.4258
3.86907e-008,0.3845
3.87293e-008,0.3675
3.87679e-008,0.3791
3.88065e-008,0.4160
3.88450e-008,0.4884
3.88836e-008,0.5927
3.89222e-008,0.7019
3.89607e-008,0.7994
3.89993e-008,0.8890
3.90379e-008,0.9638
3.90765e-008,1.0212
3.91151e-008,1.0628
3.91536e-008,1.0934
3.91922e-008,1.1133
3.92308e-008,1.1261
3.92693e-008,1.1374
3.93079e-008,1.1472
3.93465e-008,1.1560
3.93851e-008,1.1651
3.94237e-008,1.1717
3.94622e-008,1.1735
3.95008e-008,1.1735
3.95394e-008,1.1739
3.95780e-008,1.1739
3.96165e-008,1.1733
3.96551e-008,1.1732
3.96937e-008,1.1735
3.97322e-008,1.1737
3.97708e-008,1.1742
3.98094e-008,1.1751
3.98480e-008,1.1760
3.98866e-008,1.1767
3.99251e-008,1.1773
3.99637e-008,1.1770
4.00023e-008,1.1765
4.00408e-008,1.1765
4.00794e-008,1.1778
4.01180e-008,1.1813
4.01566e-008,1.1817
4.01952e-008,1.1678
4.02337e-008,1.1217
4.02723e-008,1.0348
4.03109e-008,0.9278
4.03494e-008,0.8160
4.03880e-008,0.7017
4.04266e-008,0.5979
4.04652e-008,0.5143
4.05037e-008,0.4539
4.05423e-008,0.4123
4.05809e-008,0.3840
4.06195e-008,0.3664
4.06581e-008,0.3562
4.06966e-008,0.3486
4.07352e-008,0.3406
4.07738e-008,0.3310
4.08123e-008,0.3229
4.08509e-008,0.3191
4.08895e-008,0.3177
4.09281e-008,0.3173
4.09667e-008,0.3187
4.10052e-008,0.3217
4.10438e-008,0.3270
4.10824e-008,0.3408
