.HEADER
..NAMES
Time,V U1.Y11
.DATA
3.79586e-008,0.3204
3.79953e-008,0.3218
3.80320e-008,0.3229
3.80686e-008,0.3232
3.81053e-008,0.3224
3.81420e-008,0.3208
3.81787e-008,0.3190
3.82154e-008,0.3176
3.82520e-008,0.3173
3.82887e-008,0.3181
3.83254e-008,0.3196
3.83620e-008,0.3212
3.83987e-008,0.3223
3.84354e-008,0.3225
3.84721e-008,0.3217
3.85088e-008,0.3203
3.85454e-008,0.3193
3.85821e-008,0.3218
3.86188e-008,0.3349
3.86555e-008,0.3707
3.86921e-008,0.4456
3.87288e-008,0.5541
3.87655e-008,0.6821
3.88021e-008,0.7940
3.88388e-008,0.8743
3.88755e-008,0.9328
3.89122e-008,0.9782
3.89489e-008,1.0157
3.89855e-008,1.0460
3.90222e-008,1.0685
3.90589e-008,1.0848
